class,line,callee,type,label
BenchmarkTest12769,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest01250,76,ProcessBuilder.command,cmdi,falsepositive
BenchmarkTest03394,58,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest08863,56,Runtime.exec,cmdi,truepositive
BenchmarkTest15911,54,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest00694,78,Runtime.exec,cmdi,falsepositive
BenchmarkTest04080,63,Statement.execute,sqli,falsepositive
BenchmarkTest12854,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest14037,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest02131,69,Connection.prepareCall,sqli,truepositive
BenchmarkTest00863,78,Connection.prepareStatement,sqli,truepositive
BenchmarkTest03447,58,Statement.execute,sqli,falsepositive
BenchmarkTest18423,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest05994,65,DirContext.search,ldapi,falsepositive
BenchmarkTest12555,65,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest18910,64,Runtime.exec,cmdi,truepositive
BenchmarkTest02280,54,DirContext.search,ldapi,truepositive
BenchmarkTest04029,65,Connection.prepareCall,sqli,falsepositive
BenchmarkTest12023,64,Runtime.exec,cmdi,truepositive
BenchmarkTest12784,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest03782,66,ProcessBuilder,cmdi,truepositive
BenchmarkTest00217,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest05901,56,Statement.execute,sqli,truepositive
BenchmarkTest08395,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest01746,73,InitialDirContext.search,ldapi,truepositive
BenchmarkTest18483,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest09078,53,XPath.compile,xpathi,falsepositive
BenchmarkTest19739,54,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest00935,89,Statement.executeUpdate,sqli,truepositive
BenchmarkTest12656,67,Runtime.exec,cmdi,truepositive
BenchmarkTest03259,73,Runtime.exec,cmdi,falsepositive
BenchmarkTest02801,64,Statement.execute,sqli,falsepositive
BenchmarkTest04030,63,Connection.prepareCall,sqli,falsepositive
BenchmarkTest09400,64,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest07130,58,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest13308,52,Runtime.exec,cmdi,truepositive
BenchmarkTest08448,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest05715,65,Runtime.exec,cmdi,falsepositive
BenchmarkTest09729,53,XPath.evaluate,xpathi,falsepositive
BenchmarkTest13183,58,ProcessBuilder,cmdi,falsepositive
BenchmarkTest07720,68,Connection.prepareCall,sqli,truepositive
BenchmarkTest00629,93,ProcessBuilder,cmdi,falsepositive
BenchmarkTest02164,62,Statement.addBatch,sqli,falsepositive
BenchmarkTest12837,54,Statement.executeQuery,sqli,truepositive
BenchmarkTest10119,63,Runtime.exec,cmdi,falsepositive
BenchmarkTest10305,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest16283,64,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest02030,64,Runtime.exec,cmdi,falsepositive
BenchmarkTest03445,55,Statement.execute,sqli,truepositive
BenchmarkTest17667,68,Runtime.exec,cmdi,truepositive
BenchmarkTest00877,71,Connection.prepareStatement,sqli,truepositive
BenchmarkTest13272,63,Runtime.exec,cmdi,truepositive
BenchmarkTest15942,54,Statement.execute,sqli,falsepositive
BenchmarkTest16408,66,Runtime.exec,cmdi,truepositive
BenchmarkTest11108,52,InitialDirContext.search,ldapi,falsepositive
BenchmarkTest01551,60,Statement.execute,sqli,falsepositive
BenchmarkTest17207,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest15906,54,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest09662,54,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest10709,56,Runtime.exec,cmdi,truepositive
BenchmarkTest15286,50,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest11511,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest20315,50,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest05130,80,Runtime.exec,cmdi,falsepositive
BenchmarkTest10124,63,Runtime.exec,cmdi,truepositive
BenchmarkTest06328,53,Runtime.exec,cmdi,truepositive
BenchmarkTest02181,62,Statement.execute,sqli,truepositive
BenchmarkTest09016,54,Statement.addBatch,sqli,falsepositive
BenchmarkTest05720,69,Runtime.exec,cmdi,truepositive
BenchmarkTest09064,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest09481,55,Runtime.exec,cmdi,truepositive
BenchmarkTest02832,69,Statement.executeUpdate,sqli,truepositive
BenchmarkTest05303,61,Statement.execute,sqli,truepositive
BenchmarkTest07729,68,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest20101,58,ProcessBuilder,cmdi,truepositive
BenchmarkTest18421,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest13269,63,Runtime.exec,cmdi,truepositive
BenchmarkTest03379,58,Connection.prepareCall,sqli,falsepositive
BenchmarkTest19438,64,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest14912,49,InitialDirContext.search,ldapi,falsepositive
BenchmarkTest10319,49,XPath.evaluate,xpathi,truepositive
BenchmarkTest12252,51,Statement.executeUpdate,sqli,truepositive
BenchmarkTest01365,71,Runtime.exec,cmdi,truepositive
BenchmarkTest20329,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest04102,62,Statement.executeUpdate,sqli,truepositive
BenchmarkTest02829,64,Statement.executeQuery,sqli,falsepositive
BenchmarkTest12239,51,Statement.executeUpdate,sqli,truepositive
BenchmarkTest00381,68,DirContext.search,ldapi,truepositive
BenchmarkTest06514,58,Statement.addBatch,sqli,truepositive
BenchmarkTest08865,56,Runtime.exec,cmdi,falsepositive
BenchmarkTest07144,66,Statement.execute,sqli,falsepositive
BenchmarkTest11508,54,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest05278,61,Connection.prepareStatement,sqli,truepositive
BenchmarkTest11754,49,InitialDirContext.search,ldapi,falsepositive
BenchmarkTest15135,52,Runtime.exec,cmdi,truepositive
BenchmarkTest19566,67,Runtime.exec,cmdi,truepositive
BenchmarkTest02762,57,Connection.prepareStatement,sqli,truepositive
BenchmarkTest12186,51,Connection.prepareStatement,sqli,truepositive
BenchmarkTest02178,60,Statement.execute,sqli,truepositive
BenchmarkTest18182,65,ProcessBuilder.command,cmdi,falsepositive
BenchmarkTest09476,56,Runtime.exec,cmdi,truepositive
BenchmarkTest18541,50,DirContext.search,ldapi,truepositive
BenchmarkTest09701,54,Statement.executeQuery,sqli,truepositive
BenchmarkTest14052,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest15055,60,ProcessBuilder.command,cmdi,falsepositive
BenchmarkTest13472,50,Statement.executeQuery,sqli,truepositive
BenchmarkTest17805,55,Connection.prepareStatement,sqli,truepositive
BenchmarkTest13467,50,Statement.execute,sqli,truepositive
BenchmarkTest20332,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest03779,66,ProcessBuilder,cmdi,truepositive
BenchmarkTest13906,52,Runtime.exec,cmdi,falsepositive
BenchmarkTest16421,67,Runtime.exec,cmdi,truepositive
BenchmarkTest16926,60,ProcessBuilder.command,cmdi,falsepositive
BenchmarkTest14110,51,Statement.executeQuery,sqli,falsepositive
BenchmarkTest18408,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest02776,62,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest19923,49,InitialDirContext.search,ldapi,truepositive
BenchmarkTest01897,67,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest06461,57,Connection.prepareCall,sqli,truepositive
BenchmarkTest15990,53,XPath.evaluate,xpathi,falsepositive
BenchmarkTest20927,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest20380,50,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest03517,69,DirContext.search,ldapi,truepositive
BenchmarkTest07117,53,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest03459,56,Statement.executeUpdate,sqli,truepositive
BenchmarkTest02749,60,Connection.prepareCall,sqli,truepositive
BenchmarkTest05392,55,DirContext.search,ldapi,truepositive
BenchmarkTest00634,84,ProcessBuilder,cmdi,falsepositive
BenchmarkTest07715,68,Connection.prepareCall,sqli,truepositive
BenchmarkTest20930,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest04700,56,Statement.executeQuery,sqli,truepositive
BenchmarkTest15140,52,Runtime.exec,cmdi,truepositive
BenchmarkTest18435,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest07192,53,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest16569,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest12842,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest10699,57,Runtime.exec,cmdi,truepositive
BenchmarkTest17670,68,Runtime.exec,cmdi,truepositive
BenchmarkTest15939,54,Statement.execute,sqli,truepositive
BenchmarkTest21011,51,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest09515,67,Runtime.exec,cmdi,falsepositive
BenchmarkTest17325,53,DirContext.search,ldapi,truepositive
BenchmarkTest09216,53,InitialDirContext.search,ldapi,truepositive
BenchmarkTest02003,70,Runtime.exec,cmdi,truepositive
BenchmarkTest01247,82,ProcessBuilder.command,cmdi,falsepositive
BenchmarkTest19048,51,Connection.prepareStatement,sqli,truepositive
BenchmarkTest16398,67,Runtime.exec,cmdi,falsepositive
BenchmarkTest04063,76,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest20209,63,Runtime.exec,cmdi,truepositive
BenchmarkTest15805,56,Runtime.exec,cmdi,truepositive
BenchmarkTest17034,63,Runtime.exec,cmdi,truepositive
BenchmarkTest05763,61,Runtime.exec,cmdi,truepositive
BenchmarkTest05127,67,Runtime.exec,cmdi,truepositive
BenchmarkTest05717,57,Runtime.exec,cmdi,truepositive
BenchmarkTest06333,66,Runtime.exec,cmdi,truepositive
BenchmarkTest09402,63,ProcessBuilder,cmdi,truepositive
BenchmarkTest20194,62,Runtime.exec,cmdi,truepositive
BenchmarkTest07179,61,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest11373,67,Runtime.exec,cmdi,falsepositive
BenchmarkTest17566,66,ProcessBuilder.command,cmdi,falsepositive
BenchmarkTest14442,78,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest11568,54,Statement.executeQuery,sqli,truepositive
BenchmarkTest00079,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest14741,68,Statement.execute,sqli,falsepositive
BenchmarkTest00880,70,Connection.prepareStatement,sqli,truepositive
BenchmarkTest16697,48,DirContext.search,ldapi,truepositive
BenchmarkTest12025,64,Runtime.exec,cmdi,truepositive
BenchmarkTest14105,51,Statement.execute,sqli,falsepositive
BenchmarkTest08393,50,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest04176,56,DirContext.search,ldapi,truepositive
BenchmarkTest08750,64,ProcessBuilder.command,cmdi,falsepositive
BenchmarkTest19737,54,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest01000,50,DirContext.search,ldapi,truepositive
BenchmarkTest08983,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest07777,68,Statement.execute,sqli,truepositive
BenchmarkTest00463,76,InitialDirContext.search,ldapi,truepositive
BenchmarkTest05245,53,Connection.prepareCall,sqli,truepositive
BenchmarkTest12922,49,DirContext.search,ldapi,truepositive
BenchmarkTest19086,51,Statement.executeQuery,sqli,truepositive
BenchmarkTest15311,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest10239,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest08451,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest17790,55,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest19684,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest02648,77,Runtime.exec,cmdi,truepositive
BenchmarkTest06248,60,ProcessBuilder,cmdi,truepositive
BenchmarkTest19053,51,Connection.prepareStatement,sqli,truepositive
BenchmarkTest19451,62,ProcessBuilder,cmdi,falsepositive
BenchmarkTest14437,78,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest11573,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest04728,59,Statement.executeUpdate,sqli,truepositive
BenchmarkTest01332,54,Runtime.exec,cmdi,truepositive
BenchmarkTest15168,62,Runtime.exec,cmdi,falsepositive
BenchmarkTest04648,56,Connection.prepareStatement,sqli,truepositive
BenchmarkTest17253,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest10252,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest04514,77,Runtime.exec,cmdi,falsepositive
BenchmarkTest18283,67,Runtime.exec,cmdi,truepositive
BenchmarkTest16788,49,InitialDirContext.search,ldapi,truepositive
BenchmarkTest03392,58,Connection.prepareStatement,sqli,truepositive
BenchmarkTest09780,49,DirContext.search,ldapi,truepositive
BenchmarkTest14085,51,Statement.execute,sqli,falsepositive
BenchmarkTest20214,52,Runtime.exec,cmdi,truepositive
BenchmarkTest03404,52,Connection.prepareStatement,sqli,truepositive
BenchmarkTest08413,50,Statement.execute,sqli,truepositive
BenchmarkTest00900,89,Statement.execute,sqli,falsepositive
BenchmarkTest06489,60,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest16536,54,Connection.prepareCall,sqli,falsepositive
BenchmarkTest02615,58,Runtime.exec,cmdi,truepositive
BenchmarkTest18873,53,Runtime.exec,cmdi,truepositive
BenchmarkTest20180,63,Runtime.exec,cmdi,falsepositive
BenchmarkTest21025,51,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest19742,54,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest02017,69,Runtime.exec,cmdi,truepositive
BenchmarkTest01493,60,Connection.prepareStatement,sqli,truepositive
BenchmarkTest02277,67,DirContext.search,ldapi,truepositive
BenchmarkTest04675,62,Statement.addBatch,sqli,truepositive
BenchmarkTest13407,50,Connection.prepareCall,sqli,falsepositive
BenchmarkTest06547,53,Statement.executeQuery,sqli,truepositive
BenchmarkTest10310,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest17267,49,XPath.compile,xpathi,falsepositive
BenchmarkTest15766,55,Runtime.exec,cmdi,truepositive
BenchmarkTest09501,66,Runtime.exec,cmdi,truepositive
BenchmarkTest05165,59,Runtime.exec,cmdi,truepositive
BenchmarkTest00749,78,Runtime.exec,cmdi,falsepositive
BenchmarkTest04181,57,DirContext.search,ldapi,truepositive
BenchmarkTest15771,67,Runtime.exec,cmdi,falsepositive
BenchmarkTest03450,71,Statement.execute,sqli,truepositive
BenchmarkTest03897,70,Runtime.exec,cmdi,truepositive
BenchmarkTest17838,55,Statement.execute,sqli,truepositive
BenchmarkTest18297,56,Runtime.exec,cmdi,truepositive
BenchmarkTest09649,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest19106,51,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest00244,51,Statement.executeQuery,sqli,truepositive
BenchmarkTest04500,64,Runtime.exec,cmdi,truepositive
BenchmarkTest04077,60,Statement.addBatch,sqli,truepositive
BenchmarkTest01546,60,Statement.execute,sqli,falsepositive
BenchmarkTest09676,54,Statement.execute,sqli,truepositive
BenchmarkTest14683,68,Connection.prepareCall,sqli,truepositive
BenchmarkTest18868,53,Runtime.exec,cmdi,falsepositive
BenchmarkTest19704,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest07876,48,DirContext.search,ldapi,truepositive
BenchmarkTest14736,68,Statement.execute,sqli,truepositive
BenchmarkTest11282,64,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest01260,68,ProcessBuilder,cmdi,truepositive
BenchmarkTest17682,68,Runtime.exec,cmdi,truepositive
BenchmarkTest07719,68,Connection.prepareCall,sqli,falsepositive
BenchmarkTest14919,48,InitialDirContext.search,ldapi,truepositive
BenchmarkTest12312,52,DirContext.search,ldapi,falsepositive
BenchmarkTest12148,51,Connection.prepareCall,sqli,falsepositive
BenchmarkTest02822,62,Statement.execute,sqli,falsepositive
BenchmarkTest00867,71,Connection.prepareStatement,sqli,truepositive
BenchmarkTest02605,64,Runtime.exec,cmdi,truepositive
BenchmarkTest18242,56,Runtime.exec,cmdi,truepositive
BenchmarkTest06366,55,Runtime.exec,cmdi,truepositive
BenchmarkTest20325,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest00898,74,Statement.execute,sqli,truepositive
BenchmarkTest16649,53,XPath.evaluate,xpathi,truepositive
BenchmarkTest13173,59,ProcessBuilder,cmdi,truepositive
BenchmarkTest18287,67,Runtime.exec,cmdi,truepositive
BenchmarkTest03452,55,Statement.execute,sqli,truepositive
BenchmarkTest04020,58,Connection.prepareCall,sqli,truepositive
BenchmarkTest06321,62,Runtime.exec,cmdi,falsepositive
BenchmarkTest02174,75,Statement.execute,sqli,falsepositive
BenchmarkTest09719,54,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest05761,59,Runtime.exec,cmdi,truepositive
BenchmarkTest07953,49,InitialDirContext.search,ldapi,truepositive
BenchmarkTest20086,60,ProcessBuilder.command,cmdi,falsepositive
BenchmarkTest20951,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest01491,55,Connection.prepareStatement,sqli,truepositive
BenchmarkTest15952,54,Statement.execute,sqli,falsepositive
BenchmarkTest19187,52,DirContext.search,ldapi,truepositive
BenchmarkTest14557,81,Runtime.exec,cmdi,falsepositive
BenchmarkTest14117,51,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest01736,63,InitialDirContext.search,ldapi,truepositive
BenchmarkTest16604,54,Statement.execute,sqli,truepositive
BenchmarkTest18473,54,Statement.executeQuery,sqli,truepositive
BenchmarkTest19111,51,Statement.executeUpdate,sqli,truepositive
BenchmarkTest21008,51,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest16042,52,DirContext.search,ldapi,falsepositive
BenchmarkTest15921,54,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest09666,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest07260,67,DirContext.search,ldapi,falsepositive
BenchmarkTest00636,97,ProcessBuilder,cmdi,truepositive
BenchmarkTest02360,54,InitialDirContext.search,ldapi,truepositive
BenchmarkTest11390,67,Runtime.exec,cmdi,truepositive
BenchmarkTest10312,49,XPath.compile,xpathi,truepositive
BenchmarkTest02636,74,Runtime.exec,cmdi,truepositive
BenchmarkTest14120,51,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest07182,57,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest12844,54,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest14743,68,Statement.execute,sqli,truepositive
BenchmarkTest16281,65,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest04419,66,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest08391,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest17209,50,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest16418,67,Runtime.exec,cmdi,truepositive
BenchmarkTest09722,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest05936,62,Statement.executeUpdate,sqli,truepositive
BenchmarkTest20202,63,Runtime.exec,cmdi,falsepositive
BenchmarkTest11521,54,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest04661,62,Connection.prepareStatement,sqli,truepositive
BenchmarkTest19108,51,Statement.executeUpdate,sqli,truepositive
BenchmarkTest12196,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest14073,51,Statement.addBatch,sqli,falsepositive
BenchmarkTest04489,66,Runtime.exec,cmdi,falsepositive
BenchmarkTest13282,62,Runtime.exec,cmdi,truepositive
BenchmarkTest11566,54,Statement.executeQuery,sqli,falsepositive
BenchmarkTest14095,51,Statement.execute,sqli,falsepositive
BenchmarkTest05389,56,DirContext.search,ldapi,truepositive
